tag,elim,t_elim_years,t_end_days,final_f,set_id,rel,fy,p,q,fl,fs,mu,j,c
rel0p0300_fy0p5277_p0p0100_q0p0687_fl0p0000_fs0p8578_mu0p9103_j0p5719_c0p9615,1,9.98082191780822,3643,0,6646,0.03,0.5277425530985743,0.0099633942314703,0.06871092931197491,0,0.8577930821690289,0.9102882653004164,0.5718869803118287,0.9614652319696824
rel0p0300_fy0p5278_p0p0441_q0p1218_fl0p0000_fs0p9374_mu0p9058_j0p1095_c0p9696,1,9.254794520547945,3378,0,8844,0.03,0.5277626817678474,0.04412931425925345,0.12177479565423448,0,0.9374461652530216,0.9058093613625876,0.10947833252095152,0.9695623419489244
rel0p0300_fy0p5279_p0p1201_q0p0587_fl0p0000_fs0p9286_mu0p9382_j0p1340_c0p8123,1,10.841095890410958,3957,0,1618,0.03,0.5278829991256073,0.1200903419805458,0.05870982669828459,0,0.9285911757122074,0.938179593258896,0.13403119879744482,0.8122650269814861
rel0p0300_fy0p5280_p0p0206_q0p1725_fl0p0000_fs0p8778_mu0p9695_j0p5303_c0p9326,1,9.652054794520549,3523,0,3332,0.03,0.5279948931832799,0.02060551362315658,0.17246706401389092,0,0.8777729018912698,0.9695020472354768,0.5303015120787313,0.932559259945876
rel0p0300_fy0p5280_p0p0833_q0p1675_fl0p0000_fs0p8202_mu0p9449_j0p7653_c0p9492,1,10.961643835616439,4001,0,9302,0.03,0.5280322755698488,0.08325073126638309,0.1675098018779233,0,0.8201940592085012,0.9449266733602016,0.7652775611873017,0.949233191038822
rel0p0300_fy0p5281_p0p0578_q0p1631_fl0p0000_fs0p9896_mu0p9920_j0p0006_c0p9363,1,10.134246575342466,3699,0,8058,0.03,0.528082536748834,0.05780415634313599,0.1631249003420584,0,0.9896383491240396,0.991999604563224,5.792690998408943e-4,0.9362859606880974
rel0p0300_fy0p5282_p0p1400_q0p0758_fl0p0000_fs0p9989_mu0p9535_j0p2652_c0p8040,1,10.326027397260274,3769,0,8812,0.03,0.5281930145810172,0.13999470945894252,0.0758192146773357,0,0.9989490329041704,0.95349786376209,0.26518825525951106,0.8040226208315511
rel0p0300_fy0p5282_p0p1999_q0p1145_fl0p0000_fs0p8911_mu0p8442_j0p1761_c0p8954,1,10.315068493150685,3765,0,5742,0.03,0.5282448988090456,0.1998672517949762,0.11449934424190784,0,0.8911318623299478,0.8442051585523366,0.1761169360246742,0.8953555192124192
rel0p0300_fy0p5284_p0p0509_q0p1075_fl0p0000_fs0p8899_mu0p9041_j0p6597_c0p9644,1,10.01095890410959,3654,0,7787,0.03,0.5284104142054171,0.05089889912082814,0.10749931124878584,0,0.8898845868584514,0.9040907233296056,0.6596577074584784,0.9644167896609476
rel0p0300_fy0p5284_p0p0789_q0p0126_fl0p0000_fs0p8460_mu0p8245_j0p2839_c0p8392,1,11.312328767123288,4129,0,8037,0.03,0.5283867232315987,0.07891210134170484,0.01262877899096347,0,0.8459729220118886,0.8245210105594667,0.2839252146275714,0.8391612507020916
rel0p0300_fy0p5285_p0p1054_q0p0017_fl0p0000_fs0p8375_mu0p9837_j0p4371_c0p8631,0,11.013698630136986,4020,4590,9392,0.03,0.5285132191026584,0.10535382677193268,0.00168892251995857,0,0.8374738562103827,0.9837371568976948,0.4370878959752386,0.8630919826047263
rel0p0300_fy0p5286_p0p0452_q0p0490_fl0p0000_fs0p8533_mu0p8269_j0p6612_c0p9616,1,10.654794520547945,3889,0,3210,0.03,0.5286050578190387,0.04520167216704227,0.04899454231346026,0,0.8532815291368123,0.8269328267257521,0.6612119479764719,0.9616451745438996
rel0p0300_fy0p5287_p0p0423_q0p0982_fl0p0000_fs0p8050_mu0p8311_j0p2417_c0p9250,1,10.41095890410959,3800,0,1230,0.03,0.5286907103882171,0.04229628792754841,0.098160908876531755,0,0.8050040580660431,0.83112743157194,0.24173643206870185,0.9250464256028086
rel0p0300_fy0p5287_p0p1970_q0p0530_fl0p0000_fs0p8236_mu0p8658_j0p3733_c0p8025,0,NA,18250,4892,2812,0.03,0.5287405770712905,0.1969910037554614,0.05299182917132043,0,0.8235924959629868,0.8657790938022687,0.37328428390200713,0.8025347494410817
rel0p0300_fy0p5289_p0p0128_q0p1592_fl0p0000_fs0p9387_mu0p9727_j0p9263_c0p9312,1,9.865753424657534,3601,0,5066,0.03,0.5288943228227831,0.01282524343488738,0.15922743011670187,0,0.9386882063951668,0.972724287718269,0.9263017098145326,0.9311954131461634
rel0p0300_fy0p5289_p0p0772_q0p1004_fl0p0000_fs0p9041_mu0p9591_j0p6038_c0p8394,1,13.364383561643836,4878,0,4718,0.03,0.5288773856519349,0.07717030935785735,0.10040497385432944,0,0.9041154416200332,0.9590603004652868,0.6038166881465818,0.8394378214539542
rel0p0300_fy0p5290_p0p1183_q0p0015_fl0p0000_fs0p9384_mu0p9535_j0p0455_c0p8298,1,9.06027397260274,3307,0,1784,0.03,0.5290328901404702,0.11832320017786696,0.00153259467540774,0,0.9384194570494956,0.953453829093566,0.04551778426205274,0.8297559993059468
rel0p0300_fy0p5291_p0p1204_q0p0900_fl0p0000_fs0p9603_mu0p9809_j0p7019_c0p9751,1,10.172602739726027,3713,0,8279,0.03,0.5291064429100789,0.12038676723668816,0.0899912448136881,0,0.960274838670902,0.9808708034207206,0.7019271426656516,0.9750655767398234
rel0p0300_fy0p5292_p0p0179_q0p0128_fl0p0000_fs0p9100_mu0p8308_j0p7182_c0p9284,1,9.501369863013698,3468,0,716,0.03,0.5292315012686514,0.01794304824435617,0.01281429836946539,0,0.91000606847364,0.8307954109124887,0.7182472116146237,0.9283791082518688
rel0p0300_fy0p5292_p0p1590_q0p1008_fl0p0000_fs0p9017_mu0p9155_j0p6805_c0p8367,0,NA,18250,4328,3411,0.03,0.5291902872759104,0.15895708850693424,0.10078636562662664,0,0.9017049120946647,0.915514275757512,0.6804557208237704,0.836707140661343
rel0p0300_fy0p5293_p0p1845_q0p1180_fl0p0000_fs0p9976_mu0p8053_j0p6967_c0p9953,1,10.01095890410959,3654,0,5806,0.03,0.5293369091509283,0.18450017257991713,0.11795736413687002,0,0.9975733483632374,0.8052904609321244,0.696705032449076,0.9953343131332006
rel0p0300_fy0p5294_p0p0023_q0p1465_fl0p0000_fs0p8763_mu0p9848_j0p3676_c0p8848,1,9.742465753424657,3556,0,3377,0.03,0.5293857010083087,0.00231203612446785,0.14648245913743974,0,0.8762720634096163,0.9848255316058406,0.36761659391627183,0.8847575085388869
rel0p0300_fy0p5295_p0p0347_q0p0346_fl0p0000_fs0p8694_mu0p8488_j0p8142_c0p8339,1,10.665753424657535,3893,0,5604,0.03,0.5295093465656974,0.03465913639178034,0.03464859887566417,0,0.8693887337649056,0.8487848815854453,0.814151079785265,0.8339409467670508
rel0p0300_fy0p5296_p0p1016_q0p1461_fl0p0000_fs0p9570_mu0p8450_j0p4374_c0p9471,1,10.624657534246575,3878,0,3975,0.03,0.5295933310301975,0.10158364423594438,0.14612469346456697,0,0.9570261667266536,0.8449963512437652,0.4374009530438343,0.9471469925384876
rel0p0300_fy0p5297_p0p1428_q0p1161_fl0p0000_fs0p9518_mu0p9355_j0p0919_c0p9819,1,9.312328767123288,3399,0,9346,0.03,0.5297191602236592,0.14277385639909654,0.11607440438438207,0,0.9517849510501792,0.9354747919667464,0.09193035991131328,0.9819341920920416
rel0p0300_fy0p5297_p0p1956_q0p0395_fl0p0000_fs0p8416_mu0p9700_j0p6499_c0p8648,1,11.747945205479452,4288,0,7420,0.03,0.5296509577418305,0.1956097720986139,0.03954906238936819,0,0.8415598089623032,0.9700093803887536,0.6498996527049691,0.8648301579966303
rel0p0300_fy0p5298_p0p0163_q0p1155_fl0p0000_fs0p9406_mu0p8411_j0p8967_c0p8683,1,10.063013698630137,3673,0,3383,0.03,0.5298304555132799,0.01627351526015438,0.11553114605551588,0,0.9406062619533996,0.8411345282646082,0.8966732691517565,0.8682963923018566
rel0p0300_fy0p5299_p0p1159_q0p1001_fl0p0000_fs0p8444_mu0p8760_j0p6840_c0p8595,0,11.506849315068493,4200,4702,6624,0.03,0.5299105180234649,0.1158563000255311,0.1001426797855692,0,0.8444496233293415,0.8760131028467324,0.6839652652599616,0.8594851447516587
rel0p0300_fy0p5299_p0p1714_q0p1067_fl0p0000_fs0p8814_mu0p9774_j0p6099_c0p9383,0,NA,18250,4639,7242,0.03,0.5299498391944171,0.1714250398440147,0.10674016222436912,0,0.8813855807787646,0.9774163212410548,0.6099144181091571,0.938262987022954
rel0p0300_fy0p5300_p0p1684_q0p1511_fl0p0000_fs0p8357_mu0p9817_j0p1173_c0p9998,1,10.386301369863014,3791,0,8651,0.03,0.5300426772078126,0.1684257059161458,0.15108232205443084,0,0.8356967573019117,0.98169050960056,0.11734156677259598,0.999777052803426
rel0p0300_fy0p5302_p0p1480_q0p0549_fl0p0000_fs0p9740_mu0p8872_j0p2904_c0p9907,1,9.901369863013699,3614,0,1034,0.03,0.530201855426766,0.1479903694125777,0.05487320119438227,0,0.9740148204640672,0.8871662404717598,0.29039621187360026,0.9906645430611866
rel0p0300_fy0p5302_p0p1965_q0p1122_fl0p0000_fs0p9406_mu0p9189_j0p8920_c0p8744,1,10.67945205479452,3898,0,5959,0.03,0.5301524352396838,0.1964823802666459,0.11224042892429978,0,0.9405584743743948,0.9189368426574812,0.8919585874645505,0.8743537655447051
rel0p0300_fy0p5303_p0p0051_q0p1010_fl0p0000_fs0p9138_mu0p9086_j0p5018_c0p9305,1,9.934246575342465,3626,0,5104,0.03,0.5303229859985784,0.00508513110186439,0.10098646892264485,0,0.913797644272386,0.9085580590144592,0.5018303193900036,0.9304700234104692
rel0p0300_fy0p5303_p0p1838_q0p1141_fl0p0000_fs0p9446_mu0p9031_j0p0164_c0p8939,1,9.87945205479452,3606,0,7294,0.03,0.53025402851047,0.18381145716466477,0.11410654960651884,0,0.9445575259293524,0.9030576933720708,0.01639364679127465,0.8939216823360231
rel0p0300_fy0p5305_p0p1964_q0p0628_fl0p0000_fs0p8556_mu0p8943_j0p2709_c0p8243,1,13.076712328767123,4773,0,7714,0.03,0.5304705978097395,0.19641854830684607,0.06284458984890488,0,0.8556252452377091,0.894273632148346,0.27091511096253523,0.8242999052820821
rel0p0300_fy0p5305_p0p1977_q0p0025_fl0p0000_fs0p9312_mu0p8849_j0p4518_c0p9734,1,10.476712328767123,3824,0,7547,0.03,0.5304910325486958,0.1976829151260713,0.00245538174140732,0,0.9311960585350404,0.8848742389784054,0.4517583750402788,0.9734062576903544
rel0p0300_fy0p5306_p0p1627_q0p0024_fl0p0000_fs0p9527_mu0p9098_j0p5245_c0p8222,1,13.043835616438356,4761,0,670,0.03,0.5306043946546503,0.16272844954852483,0.00242260727193206,0,0.9526630293521564,0.9097742854815164,0.5244668592224829,0.822178725483669
rel0p0300_fy0p5307_p0p0377_q0p0735_fl0p0000_fs0p9565_mu0p9744_j0p6121_c0p9498,1,9.61917808219178,3511,0,6876,0.03,0.5307148041542433,0.03765290680954233,0.0734627547257999,0,0.9564643055080018,0.9744340085661738,0.6120829098265153,0.9498375209731702
rel0p0300_fy0p5308_p0p1258_q0p0723_fl0p0000_fs0p8533_mu0p8398_j0p4162_c0p8879,1,10.975342465753425,4006,0,7949,0.03,0.5307782354773953,0.12584375006032175,0.07226597784347832,0,0.853272792610759,0.8397627403920424,0.4161545405406039,0.8878691631365055
rel0p0300_fy0p5308_p0p1784_q0p0138_fl0p0000_fs0p9688_mu0p8111_j0p5104_c0p9929,1,9.7013698630137,3541,0,3718,0.03,0.5308325542002171,0.17844348336840515,0.01375274943822529,0,0.968762469156785,0.8111362920452142,0.5104085342303152,0.9929204996277484
rel0p0300_fy0p5309_p0p1989_q0p0660_fl0p0000_fs0p8884_mu0p9316_j0p2881_c0p9452,1,10.673972602739726,3896,0,4749,0.03,0.5309291094423831,0.19887578265523073,0.06595759881015402,0,0.8884372743736859,0.9316393455262622,0.2881307309677126,0.9452289247999806
rel0p0300_fy0p5310_p0p1534_q0p0135_fl0p0000_fs0p9278_mu0p8266_j0p5836_c0p9714,1,9.336986301369864,3408,0,6558,0.03,0.5310118184633368,0.1533851605529897,0.01353679263697937,0,0.9278259784222768,0.8265602690431569,0.5836278475003782,0.9714157469915364
rel0p0300_fy0p5311_p0p0961_q0p0114_fl0p0000_fs0p9680_mu0p9376_j0p8850_c0p8960,1,10.213698630136987,3728,0,8418,0.03,0.5310619054294564,0.09606147173847072,0.0114176221945649,0,0.967956863569254,0.9375991312805332,0.8850162976469379,0.8959953625815967
rel0p0300_fy0p5312_p0p1221_q0p0528_fl0p0000_fs0p8130_mu0p8090_j0p7275_c0p9741,1,11.542465753424658,4213,0,5550,0.03,0.5312105255135894,0.12214617983011528,0.05278515536731575,0,0.8129953840461885,0.8090092321031028,0.7275231266034069,0.9740694224418374
rel0p0300_fy0p5312_p0p1604_q0p1202_fl0p0000_fs0p9071_mu0p9674_j0p0543_c0p9702,1,9.613698630136986,3509,0,7087,0.03,0.5311589576997422,0.16038390709581318,0.12020133088666014,0,0.907124069422572,0.9673909976666236,0.05427386559979059,0.9702051076099508
rel0p0300_fy0p5313_p0p1265_q0p0797_fl0p0000_fs0p9987_mu0p9536_j0p6723_c0p9025,1,10.331506849315069,3771,0,7841,0.03,0.5313061809758842,0.12647609490743372,0.07967092806309461,0,0.9986713567851484,0.9536344119523186,0.6722841542798095,0.902523661636943
rel0p0300_fy0p5314_p0p0575_q0p1854_fl0p0000_fs0p9233_mu0p9809_j0p6999_c0p9763,1,9.668493150684931,3529,0,1480,0.03,0.5314111142035947,0.05746544976784848,0.18536153704618105,0,0.9232546849088372,0.980905574326017,0.6999137471725698,0.9763060627190024
rel0p0300_fy0p5315_p0p0654_q0p0428_fl0p0000_fs0p9345_mu0p9308_j0p5905_c0p8381,1,10.238356164383562,3737,0,1572,0.03,0.5314755385074765,0.06541033997844906,0.04275205612286925,0,0.934487078771512,0.930825381329651,0.5905200440345565,0.8381101145608537
rel0p0300_fy0p5316_p0p1540_q0p1076_fl0p0000_fs0p8225_mu0p8867_j0p1858_c0p9406,1,9.96986301369863,3639,0,3279,0.03,0.5316026536961459,0.15395196340004913,0.1076485035831528,0,0.8224848084642365,0.8867100176364183,0.18584952786841896,0.9405666949659726
rel0p0300_fy0p5316_p0p1625_q0p0027_fl0p0000_fs0p8510_mu0p8715_j0p0837_c0p8862,1,10.095890410958905,3685,0,9936,0.03,0.5315696879735217,0.16254910824317487,0.00270055051581468,0,0.8509957335266471,0.8715178345914372,0.08372328534859698,0.8862050095148897
rel0p0300_fy0p5318_p0p0430_q0p1398_fl0p0000_fs0p9627_mu0p8051_j0p5586_c0p8892,1,9.901369863013699,3614,0,4802,0.03,0.5317908801854588,0.04299292384407483,0.1398216613953002,0,0.9627277560505922,0.8050866652245074,0.5585755633839407,0.8892479174296465
rel0p0300_fy0p5318_p0p1244_q0p1669_fl0p0000_fs0p9919_mu0p9518_j0p3596_c0p9630,1,9.375342465753425,3422,0,9850,0.03,0.5317507048727945,0.12437453878256494,0.1668796041080356,0,0.991850992059824,0.9517824891919596,0.35956574115809053,0.9630135329563728
rel0p0300_fy0p5319_p0p0990_q0p0906_fl0p0000_fs0p9497_mu0p9143_j0p1945_c0p8604,1,9.783561643835617,3571,0,6186,0.03,0.5318653787768073,0.09897214154662098,0.09059679934828076,0,0.9496578894451586,0.914339235239178,0.19445101909134535,0.8604458440125222
rel0p0300_fy0p5320_p0p1631_q0p0080_fl0p0000_fs0p8631_mu0p8978_j0p6207_c0p8168,1,11.432876712328767,4173,0,4250,0.03,0.5319710148384609,0.16308927680438387,0.00804424596515018,0,0.8630995420659008,0.8977833320261771,0.6206986508460482,0.8167596659804276
rel0p0300_fy0p5320_p0p1646_q0p1740_fl0p0000_fs0p9264_mu0p9060_j0p7893_c0p8756,1,13.07945205479452,4774,0,3174,0.03,0.5320474651323818,0.16459542449266185,0.17397701299505308,0,0.9263653128970462,0.906029250085773,0.78932978096080475,0.8756484367700108
rel0p0300_fy0p5321_p0p0369_q0p1342_fl0p0000_fs0p8701_mu0p8603_j0p9864_c0p9268,1,10.098630136986301,3686,0,6292,0.03,0.5321415931119957,0.03694282219631132,0.1342395475261053,0,0.8701102026201366,0.8602609427037928,0.9863895854685688,0.926811822426715
rel0p0300_fy0p5322_p0p1098_q0p0434_fl0p0000_fs0p9724_mu0p9445_j0p5599_c0p8888,1,11.531506849315068,4209,0,4713,0.03,0.5321654439455085,0.10982854353516364,0.04341683313848451,0,0.9723925506370236,0.944547243347792,0.5599465737653198,0.8888498636980122
rel0p0300_fy0p5323_p0p1924_q0p0082_fl0p0000_fs0p9284_mu0p9618_j0p0037_c0p9460,1,9.523287671232877,3476,0,3846,0.03,0.5322641884674877,0.1923903965658927,0.0082219539373042,0,0.9283721797090584,0.9617644139500848,0.0037007318461081,0.945977844432108
rel0p0300_fy0p5324_p0p0707_q0p1513_fl0p0000_fs0p9324_mu0p8645_j0p0212_c0p9636,1,9.317808219178081,3401,0,7416,0.03,0.5324260682063551,0.07065488112023101,0.1512739355167514,0,0.9323697673426196,0.8645471544124139,0.0212102112933062,0.9635990576679538
rel0p0300_fy0p5324_p0p1638_q0p0045_fl0p0000_fs0p9955_mu0p8756_j0p2613_c0p8032,1,11.476712328767123,4189,0,5335,0.03,0.5323768031750433,0.16382153922570872,0.00454696585613302,0,0.9954852812453684,0.8755944384915568,0.26132312150513753,0.8032074269232341
rel0p0300_fy0p5325_p0p0652_q0p1774_fl0p0000_fs0p9497_mu0p9304_j0p3764_c0p9261,1,9.794520547945206,3575,0,5522,0.03,0.5325316280308738,0.06523840422862674,0.17737628458875232,0,0.9497043678329372,0.9304187590410188,0.37640533535962456,0.9261192955000652
rel0p0300_fy0p5326_p0p1852_q0p0839_fl0p0000_fs0p8626_mu0p8008_j0p9204_c0p9302,1,11.819178082191781,4314,0,9294,0.03,0.5326322215669417,0.1852138837516168,0.08392915763176978,0,0.8626436516526714,0.800773329464905,0.920368839689088,0.9301737909985568
rel0p0300_fy0p5327_p0p1429_q0p1555_fl0p0000_fs0p8537_mu0p9645_j0p4646_c0p9602,1,10.753424657534246,3925,0,5724,0.03,0.5327013636244833,0.1428776538166264,0.155541932591456,0,0.8536799193104031,0.9644751255423716,0.4646172457816778,0.9602086196460062
rel0p0300_fy0p5328_p0p1109_q0p1703_fl0p0000_fs0p9184_mu0p9117_j0p5777_c0p9969,1,9.646575342465754,3521,0,1178,0.03,0.5327887518388965,0.11087192748311908,0.17034509220836686,0,0.918447172764428,0.9116650279455446,0.5777413458279567,0.9968737478261208
rel0p0300_fy0p5328_p0p1848_q0p1197_fl0p0000_fs0p8669_mu0p9576_j0p6302_c0p9977,1,14.397260273972602,5255,0,6807,0.03,0.5328309183870814,0.18480596029850657,0.1197269166920148,0,0.8668951545455121,0.9576471073888057,0.6302274073912296,0.9976601638539369
rel0p0300_fy0p5329_p0p0546_q0p0555_fl0p0000_fs0p9799_mu0p9532_j0p1338_c0p9238,1,9.61917808219178,3511,0,6661,0.03,0.5329483424177022,0.05455252866651863,0.05551145901823417,0,0.9798695003863332,0.953225098885754,0.1337919223648496,0.9238374098386988
rel0p0300_fy0p5330_p0p1194_q0p1371_fl0p0000_fs0p9998_mu0p8699_j0p3706_c0p9632,1,9.512328767123288,3472,0,9724,0.03,0.5330101147210784,0.11936873679230922,0.13710277359169443,0,0.9998041179189924,0.869949260720592,0.3705727567629656,0.9632008741752058
rel0p0300_fy0p5331_p0p0774_q0p1618_fl0p0000_fs0p9515_mu0p8153_j0p1597_c0p9530,1,10.227397260273973,3733,0,5223,0.03,0.5330844925815985,0.07743542276786641,0.16182770824814682,0,0.9515431145583512,0.8153099893027498,0.1597161631601397,0.9529874528410844
rel0p0300_fy0p5332_p0p0351_q0p1096_fl0p0000_fs0p8180_mu0p9330_j0p5096_c0p8542,1,10.945205479452055,3995,0,2191,0.03,0.5332196650659107,0.03508815221989993,0.10961925349666272,0,0.8179614359970577,0.9330091811931228,0.5095509540201397,0.8541583805685538
rel0p0300_fy0p5332_p0p1410_q0p1224_fl0p0000_fs0p8718_mu0p9817_j0p5936_c0p8500,1,10.495890410958904,3831,0,7619,0.03,0.533182595369406,0.1410040466401866,0.12238611342089716,0,0.8718255374024018,0.9817070948652038,0.5935838295156601,0.850037373449672
rel0p0300_fy0p5333_p0p0790_q0p0396_fl0p0000_fs0p9657_mu0p9588_j0p7371_c0p9898,1,9.383561643835616,3425,0,2557,0.03,0.5333294047202171,0.07903460895138327,0.03957218582002912,0,0.9657135016336152,0.95881617980205,0.7370629088483285,0.9898078221349604
rel0p0300_fy0p5334_p0p1093_q0p1437_fl0p0000_fs0p8868_mu0p9295_j0p1357_c0p8900,1,10.736986301369862,3919,0,9196,0.03,0.5334408564034663,0.10925308557231446,0.14368562547070907,0,0.886824524345952,0.9295387283483614,0.13573199849515222,0.8899543889199802
rel0p0300_fy0p5334_p0p1190_q0p1421_fl0p0000_fs0p8704_mu0p9408_j0p6275_c0p8407,1,10.810958904109588,3946,0,4501,0.03,0.5334380607865379,0.11904518413736484,0.14205974656821693,0,0.8703910988352588,0.940788756543505,0.6274849262941862,0.8407460408472456
rel0p0300_fy0p5335_p0p0083_q0p1005_fl0p0000_fs0p8183_mu0p8924_j0p7644_c0p8154,1,10.676712328767124,3897,0,8005,0.03,0.5335446956605279,0.00831460807620082,0.10047533238732724,0,0.8182777047358221,0.8924066747709737,0.7644297186427051,0.8153701651281537
rel0p0300_fy0p5336_p0p0353_q0p0794_fl0p0000_fs0p8623_mu0p8719_j0p7034_c0p9388,1,9.832876712328767,3589,0,7540,0.03,0.533606604582984,0.03529781066882424,0.07939486946441698,0,0.8622567540987209,0.8719212599082384,0.7034093809357146,0.9388485613226564
rel0p0300_fy0p5337_p0p1387_q0p0699_fl0p0000_fs0p8700_mu0p9945_j0p4212_c0p9827,1,10.528767123287672,3843,0,6465,0.03,0.5337421346932836,0.1386779702558415,0.06990012092797086,0,0.8700373645865126,0.9945179268459045,0.42119061483119147,0.9827114987114304
rel0p0300_fy0p5338_p0p0026_q0p0694_fl0p0000_fs0p9765_mu0p9719_j0p2226_c0p8361,1,9.761643835616438,3563,0,3265,0.03,0.5338205602303334,0.00261810191556345,0.06941088743805886,0,0.9765397649238444,0.9718975461044908,0.2226220712137874,0.836064476158945
rel0p0300_fy0p5339_p0p1385_q0p1573_fl0p0000_fs0p9033_mu0p8167_j0p8815_c0p8761,1,11.202739726027398,4089,0,7716,0.03,0.5339440091085434,0.1385131276338268,0.15733067667477765,0,0.903320582781001,0.8166881164247497,0.8814985495780827,0.8760830836958066
rel0p0300_fy0p5339_p0p1973_q0p0794_fl0p0000_fs0p8386_mu0p8888_j0p0671_c0p8612,1,11.03013698630137,4026,0,6384,0.03,0.5338692696556822,0.19725644260935485,0.0793535819585016,0,0.8386065084255813,0.88884177188450475,0.06710307093181182,0.8611543956065644
rel0p0300_fy0p5340_p0p1751_q0p1234_fl0p0000_fs0p9202_mu0p9946_j0p7209_c0p8193,0,NA,18250,4619,1146,0.03,0.5340013534916752,0.17510075917152224,0.1234069398079673,0,0.920161939242105,0.9945707125541102,0.7209377884110203,0.8192797738181428
rel0p0300_fy0p5341_p0p1123_q0p1887_fl0p0000_fs0p9727_mu0p8886_j0p3274_c0p9245,1,10.345205479452055,3776,0,2609,0.03,0.5341146938365697,0.112324923560624,0.188669525154545,0,0.9726851813995,0.8885650460783812,0.3274012498892844,0.9244670519019152
rel0p0300_fy0p5342_p0p0159_q0p1932_fl0p0000_fs0p8639_mu0p8603_j0p9934_c0p8101,1,10.221917808219178,3731,0,2681,0.03,0.5341998142130486,0.01588271029671654,0.19321412731511983,0,0.8638801764801238,0.8603330307549145,0.9933694522359642,0.8101165264340164
rel0p0300_fy0p5343_p0p0246_q0p0926_fl0p0000_fs0p9593_mu0p8049_j0p5330_c0p8197,1,9.70958904109589,3544,0,1090,0.03,0.5343194722126611,0.02458453342873603,0.09263758966459427,0,0.959298358300766,0.8048602646927536,0.5330200889664702,0.81967316208635
rel0p0300_fy0p5343_p0p1504_q0p0753_fl0p0000_fs0p8079_mu0p8829_j0p9518_c0p9148,1,11.663013698630136,4257,0,4950,0.03,0.5343372025656701,0.15042723561057822,0.07529512287464925,0,0.8079393531260454,0.8829138748947531,0.951848940717266,0.9148469708938572
rel0p0300_fy0p5344_p0p0836_q0p0717_fl0p0000_fs0p8833_mu0p8551_j0p4628_c0p8771,1,9.92054794520548,3621,0,6103,0.03,0.5344447634763457,0.08357409375219606,0.07171875049033202,0,0.8832590220962977,0.8550564181281534,0.4627709868830629,0.8771050664892327
rel0p0300_fy0p5345_p0p1352_q0p1340_fl0p0000_fs0p9410_mu0p9556_j0p3879_c0p9189,1,9.75068493150685,3559,0,5306,0.03,0.5344903459153139,0.13523485133598093,0.13400616951082833,0,0.941035027573374,0.9555847606490088,0.38792817343759817,0.9188597679899632
rel0p0300_fy0p5346_p0p1025_q0p0103_fl0p0000_fs0p8938_mu0p8250_j0p9627_c0p8310,0,NA,18250,4951,8622,0.03,0.5346364938777686,0.10246465207736472,0.0102791635191068,0,0.8937571651825821,0.8249584676254308,0.9627330943095498,0.8310087224306818
rel0p0300_fy0p5347_p0p0395_q0p0296_fl0p0000_fs0p8021_mu0p9427_j0p5665_c0p9713,1,10.065753424657535,3674,0,3512,0.03,0.5346701161505283,0.03954580998739693,0.02962149609749671,0,0.8021056374243647,0.9427069291677606,0.5665408137874445,0.9713284448441724
rel0p0300_fy0p5348_p0p0792_q0p0845_fl0p0000_fs0p9851_mu0p8222_j0p4327_c0p8072,1,14.271232876712329,5209,0,7643,0.03,0.5347686502962001,0.07920767389656977,0.08449967467488723,0,0.9850992300292196,0.8221625127507234,0.4327461477851262,0.8071656760290592
rel0p0300_fy0p5349_p0p0367_q0p1730_fl0p0000_fs0p9937_mu0p9291_j0p3284_c0p9192,1,9.753424657534246,3560,0,8937,0.03,0.5348681203317456,0.03670751824040431,0.17301258574143052,0,0.9936556711346516,0.929096567098503,0.32844920985701026,0.9192197000221816
rel0p0300_fy0p5349_p0p1505_q0p0442_fl0p0000_fs0p8549_mu0p8609_j0p0346_c0p8245,1,11.33972602739726,4139,0,8528,0.03,0.5349359831588902,0.15053420321268496,0.04415219825702254,0,0.8548891310755676,0.8609348823889346,0.03457456326619722,0.8245343553770613
rel0p0300_fy0p5350_p0p0755_q0p1899_fl0p0000_fs0p8723_mu0p8158_j0p3982_c0p9177,1,10.216438356164383,3729,0,1914,0.03,0.535018326198347,0.07549696812649258,0.18988457377749032,0,0.872256321980618,0.8157589087248408,0.398227253371221,0.9177464603669664
rel0p0300_fy0p5351_p0p0078_q0p1335_fl0p0000_fs0p8492_mu0p8938_j0p8448_c0p8594,1,10.36986301369863,3785,0,849,0.03,0.5351496328426711,0.00784243315279018,0.1334882388909301,0,0.8492019427288184,0.8937779934596317,0.8448263341339072,0.8594496582220961
rel0p0300_fy0p5351_p0p1738_q0p1885_fl0p0000_fs0p8121_mu0p8717_j0p7726_c0p8801,1,12.095890410958905,4415,0,2748,0.03,0.53505296503881,0.17382046631871725,0.18845044557917864,0,0.8121327517227969,0.8716649551960594,0.7725874859934673,0.8800839540679147
rel0p0300_fy0p5353_p0p0077_q0p0243_fl0p0000_fs0p8642_mu0p9439_j0p2254_c0p9841,1,10.517808219178082,3839,0,5651,0.03,0.5352541986994073,0.00771598476291168,0.02427428181789815,0,0.8642118402300496,0.94386677549324,0.2254449673593277,0.984080686467248
rel0p0300_fy0p5353_p0p1178_q0p0310_fl0p0000_fs0p9140_mu0p8701_j0p3794_c0p9697,1,11.098630136986301,4051,0,150,0.03,0.5353208139014989,0.11781206489430274,0.03099744998964481,0,0.9139532323633554,0.8700517877424974,0.37943952397140673,0.9696989341562334
